nid	mid	fields
1491683949037	1448816860355	Что такое тарифная система оплаты труда?	<div>1.Нормирование труда</div><div>2.Формирование фонда оплаты труда</div><div>3.Установление тарифной системы (определение тарифных ставок и тарификация работ, определение минимального размера оплаты труда)&nbsp;</div>
1456128534535	1448816860355	Какими свойствами обладают нулевой и противоположный векторы в векторном пространстве.	<img src="paste-8851927597058 (1).jpg" />
1456129793306	1448816860355	Взять 2 произвольных 2мерных базиса и найти координаты вектора во втором базисе по координатам в первым.	<img src="paste-13576391622658.jpg" /><div><img src="paste-13589276524546.jpg" /></div><div><img src="paste-13602161426434.jpg" /></div>
1456125490616	1448816860355	Решить произвольную систему 3 уравнений с 3 переменными методом Гаусса.<div>Проверить решение на компе.</div>	<img src="paste-2688649527298.jpg" /><div><img src="paste-2800318676994.jpg" /></div>
1448818848546	1448816860355	Математическое доказательство (опр)	Цепочка <u>логических умозаключений</u>, показывающая, что&nbsp;<u>утверждение</u> верно&nbsp;при условии истинности некоторого набора <u>аксиом</u>.
1448819094328	1448816860355	Выска́зывание (опр)	Утверждение, которое обязательно либо истинно, либо ложно.
1448819232134	1448816860355	Проблема Гольдбаха	Любое чётное число, начиная с 4, можно представить в виде суммы двух простых чисел.<div><br /></div><div>На данный момент не доказано и не опровергнуто.</div>
1448819540975	1448816860355	Вели́кая теоре́ма Ферма́ (или Последняя теорема Ферма)	<img src="dc35c61642.png" />
1448819726472	1448816860355	Теорема о четырёх красках	Всякую расположенную на сфере (или плоскости) карту можно раскрасить четырьмя красками так, чтобы любые две области, имеющие общий участок границы, были раскрашены в разные цвета.<div><br /></div><div><img src="1.gif" /></div>
1448819986851	1448816860355	Предикат (опр)	Высказывание, истинность которого зависит от значения одной или нескольких переменных.
1448890800584	1448816860355	Modus ponens («правило вывода»)	<img src="joxi_screenshot_1448890952684.png" />
1448956661792	1448816860355	Разность множеств и симметричная разность (опр)	<img src="Selection_001.png" /><div><br /><div><img src="Selection_002.png" /></div></div>
1448957354504	1448816860355	Декартово произведение множеств + пример	<img src="Selection_003.png" />
1448957492909	1448816860355	Закон исключённого третьего	Закон классической логики, состоящий в том, что из двух высказываний — «А» или «не А» — одно обязательно является истинным.<div><br /></div><div>То есть два суждения, одно из которых является отрицанием другого, не могут быть одновременно ложными.&nbsp;</div><div><br /></div><div>Закон исключённого третьего является одним из основополагающих принципов «классической математики».</div>
1448957907421	1448816860355	Тавтология - опр	<div>Высказывание, истинное во всех случаях, называется логически истинным,</div><div>или тавтологией</div>
1448958038080	1448816860355	Конверсия и контрапозиция	<div>q —&gt; р конверсия (для р —&gt; q)</div><div>~q —&gt; ~р контрапозиция (для р —&gt; q)</div>
1448958214181	1448816860355	Законы де Моргана (логика)	<img src="Selection_004.png" />
1448958457051	1448816860355	Какие 2 свойства программы (алгоритма) чаще всего требуется доказать?	Доказать, что при любых входных данных:&nbsp;<div><br /></div><div>1. программа завершится.<div>2. программа возвращает правильный результат.</div></div>
1448959063662	1448816860355	Основные типы доказательств	1. Прямое<div><img src="Selection_005.png" /></div><div><br /></div><div>2. Через контрапозицию</div><div><img src="Selection_006.png" /></div><div><br /></div><div>3. От противного</div><div><img src="Selection_007.png" /></div><div><br /></div><div>4. Через частные случаи</div><div><br /></div><div>5. По индукции</div>
1448959339414	1448816860355	Доказать бесконечность множества простых чисел	Представим, что количество простых чисел конечно. Перемножим их и прибавим единицу. Полученное число не делится ни на одно из конечного набора простых чисел, потому что остаток от деления на любое из них даёт единицу. Значит, число должно делиться на некоторое простое число, не включённое в этот набор. Противоречие. (Евклид)
1448959775102	1448816860355	Доказать, что корень из 3 иррациональное число.	<img src="9ccd23dc1c.png" />
1448960392722	1448816860355	Доказать, что существуют иррациональные <b>x</b> и <b>y</b>, такие что <b>x^y</b>&nbsp;- рациональное	<img src="Selection_008.png" /><div><img src="Selection_009.png" /></div>
1448960995987	1448816860355	Сумма <b>n</b> первых натуральных чисел	n(n+1)/2
1448961048387	1448816860355	Шаги доказательства по индукции	1. Сформулировать гипотезу<div>2. Доказать базовый случай (например, для k=0)</div><div>3. Доказать, что гипотеза выполняется для k+1 при условии, что она верна для k (или для i &lt;= k)</div>
1448961233374	1448816860355	Доказать, что для любого натурального n, сумма первых n нечетных чисел равна полному квадрату	<img src="Selection_010.png" /><div><br /></div><div>Это пример того, что иногда нужно усилить гипотезу.</div><div>В данном случае, проще доказать, что сумма равна конкретно n^2, чем является просто полным квадратом.</div>
1448961557412	1448816860355	Доказать что&nbsp;<div><br /></div><div><img src="Selection_011.png" /></div>	Усиливаем гипотезу:<div><br /></div><div><img src="Selection_012.png" /></div>
1448961886676	1448816860355	Доказать, что каждое натуральное число &gt;1 может быть представлено в виде произведения простых чисел	<img src="Selection_013.png" />
1448962472460	1448816860355	Числа Фибоначчи - записать формулу и 10 первых значений	<div><img src="Selection_014.png" /></div><br /><div>1<span class="Apple-tab-span" style="white-space:pre"> </span>1<span class="Apple-tab-span" style="white-space:pre"> </span>2<span class="Apple-tab-span" style="white-space:pre"> </span>3<span class="Apple-tab-span" style="white-space:pre"> </span>5<span class="Apple-tab-span" style="white-space:pre"> </span>8<span class="Apple-tab-span" style="white-space:pre"> </span>13<span class="Apple-tab-span" style="white-space:pre"> </span>21<span class="Apple-tab-span" style="white-space:pre"> </span>34<span class="Apple-tab-span" style="white-space:pre"> </span>55</div>
1448962648476	1448816860355	Факториал - 7 первых значений (начиная с нуля)	1, 1, 2, 6, 24, 120, 720
1448962694786	1448816860355	Сформулировать задачу&nbsp;Stable Marriage Problem	Дано n мужчин и n женщин, требуется разбить их на пары.<div><br /></div><div>У каждого мужчины и каждой женщины есть лист приоритетов.</div><div><br /></div><div><img src="Selection_015.png" /></div><div><br /></div><div>Разбиение должно быть стабильным. Т.е. не найдется таких A и В из разных пар, которые находятся друг у друга в приоритетах выше, чем их партнеры.</div><div><br /></div>
1448963484240	1448816860355	Описать алгоритм решения&nbsp;The Stable Marriage Problem и его характеристики	<img src="paste-27986006900738.jpg" /><div><img src="paste-28003186769922.jpg" /></div><div><br /></div><div>Всегда заканчивается и выдает n пар</div><div><br /></div><div>Всегда выбирает лучшую из возможных женщин для каждого мужчины.</div><div><br /></div><div>Всегда выбирает худшего из возможных мужчин для каждой женщины.</div>
1448963933085	1448816860355	Сформулировать Roommates problem и показать случай, когда разбиение нельзя сделать стабильным	Нужно разбить 2n людей по n комнатам. У каждого человека есть список приоритетов, с кем он хочет быть в комнате.<div><br /></div><div>Разбиение считается стабильным, если нет таких A и B, которые не в одной комнате и при этом находятся друг у друга в приоритетах выше, чем их соседи.<br /><div><br /></div><div>Пример, когда стабильное разбиение невозможно:<br /><div><br /></div><div><img src="Selection_018.png" /></div></div></div>
1448964196199	1448816860355	Сформулировать&nbsp;Well-ordering principle	Любое непустое подмножество натуральных чисел имеет наименьший элемент
1448964559780	1448816860355	Доказать, что алгоритм Stable Marriage Problem&nbsp;<div>1) всегда завершается</div><div>2) возвращает n пар</div>	<div>Всегда завершается:</div><div><br /></div><img src="Selection_019.png" /><div><br /></div><div>Возвращает n пар:</div><div><br /></div><div><img src="Selection_020.png" /></div><div><br /><div><br /></div></div>
1448964768684	1448816860355	Доказать, что алгоритм Stable Marriage Problem всегда возвращает стабильные пары	<img src="paste-36288178683906.jpg" />
1448965023906	1448816860355	Доказать, что алгоритм Stable Marriage Problem оптимален для мужчин и дает худший результат для женщин	Для мужчин:<div><br /></div><div><img src="paste-19129784336386.jpg" /></div><div><br /></div><div>Для женщин:</div><div><br /></div><div><br /></div><div><img src="paste-19245748453378.jpg" /></div><div><img src="paste-19335942766594.jpg" /></div>
1448965140235	1448816860355	Нарисовать граф задачи Эйлера	<img src="paste-37623913512962.jpg" />
1448967105639	1448816860355	Условие наличия эйлерова цикла в связном графе (+ док-во)	<img src="paste-18524193947650.jpg" />
1448967621474	1448816860355	Кол-во ребер полного графа	n(n-1)/2
1448968978765	1448816860355	4 эквивалентных определения (признака) дерева	<img src="paste-45634027520002.jpg" /><div><br /></div>
1448969075891	1448816860355	Пример&nbsp;Build-Up Error	<u>Ложное утверждение:</u><div><u><br /></u></div><div>Если степень всех вершин графа &gt;0, то граф связный</div><div><br /></div><div><u>Контрпример:</u></div><div><u><br /></u></div><div><img src="paste-46205258170370.jpg" /></div><div><br /></div><div><u>Ложное доказательство:</u></div><div><u><br /></u></div><div><img src="paste-46437186404354.jpg" /></div><div><img src="paste-46527380717570.jpg" /></div><div><br /></div>
1448969409025	1448816860355	Доказать, что связный граф является деревом тогда и только тогда, когда имеет n-1 ребер, где n - число вершин.	<div>1<b>. дерево =&gt; n-1 ребер</b></div><div><br /></div><div>По индукции</div><div><br /></div><div><u>Гипотеза</u></div><div>Дерево с k вершин имеет k-1 ребер. &nbsp;</div><div><br /></div><div><u>База</u></div><div>n = 1 =&gt; n - 1 = 0 ребер.</div><div><br /></div><div><u>Шаг.</u></div><div>Рассмотрим граф с k+1 вершин. По доказанной лемме (другая карточка) у него есть вершина степени 1. Удалим ее вместе с ребром, которое соединяет ее с остальным графом. Такое изменение не может ни создать цикл, ни нарушить связность. Значит, мы имеем дерево с k вершин. По гипотезе индукции, оно имеет ровно k-1 ребер. Т.к. мы удалили 1 ребро и одну вершину, то исходный граф имеет k+1 вершин и k ребер.</div><div><br /></div><div>2. <b>связный и&nbsp;n-1 ребер =&gt; дерево (т.е. нет циклов)</b></div><div><b><br /></b></div><div>От противного. Допустим, цикл есть. Тогда из этого графа можно удалить одно ребро и не нарушить при этом связности.</div><div><br /></div><div>Но тогда мы имеем связный граф с n-2 ребер. Что невозможно, т.к. минимальное число ребер в связном графе равно n-1 (доказано отдельно в другой карточке)</div>
1448969905264	1448816860355	n-мерный гиперкуб (опр или признак)	Граф, каждая вершина которого представляет из себя бинарную строку (или двоичное число) длины n. Причем вершины соединены ребром, если они отличаются ровно на 1 символ (на 1 цифру в 1 разряде)
1448970281978	1448816860355	Сколько вершин и ребер у n-мерного гиперкуба	2^n вершин - считается по числу двоичных чисел длины n.<div><br /></div><div>n*2^(n-1) ребер -&nbsp;</div><div><br /></div><div><img src="paste-50822348013570.jpg" /></div>
1448970478333	1448816860355	Правила сложения и умножения по модулю n	<img src="paste-51500952846338.jpg" /><div><br /></div>
1448971013576	1448816860355	Обратное число (multiplicative inverse) по модулю n. Условия существования.	y - число обратное x по модулю n, если xy = 1 (mod n)<div><br /></div><div>Обратное число к x по мод. n существует тогда и только тогда, когда gcd(n, x) = 1.</div>
1448971691536	1448816860355	Алгоритм Евклида - формула и визуальное объяснение	<img src="euclid_gcd1.gif" /><div><br /></div><div><br /></div><div>Пусть a = b⋅q + r, тогда НОД (a, b) = НОД (b, r)</div><div><br /></div><div><br /></div><div><img src="img59.gif" /></div><div><br /></div>
1448972313638	1448816860355	Инъекция, сюръекция, биекция - опр.	<img src="paste-55160264982530.jpg" /><div><br /></div>
1448974441053	1448816860355	Доказать:<div><br /></div><div><img src="paste-55804510076930.jpg" /></div><div><br /></div>	<img src="paste-55817394978818.jpg" /><div><br /></div>
1448974730152	1448816860355	Малая теорема Ферма - формулировка и док-во	Если целое число a не кратно простому числу p, то<div><img src="paste-56465935040514.jpg" /></div><div><br /></div><div><u>Док-во:</u></div><div><u><br /></u></div><div><img src="paste-56818122358786.jpg" /></div>
1448975116911	1448816860355	RSA шаги алгоритма и док-во	1. Выбрать 2 разных простых числа p и q.<div>N = pq</div><div>ϕ(N)=(p-1)(q-1)<br /><div><br /></div><div>2. Выбрать e и d, такие что&nbsp;</div><div>НОД(e, ϕ(N)) = 1</div></div><div>НОД(d, ϕ(N)) = 1</div><div>ed = 1 (mod ϕ(N))</div><div>Обычно берется малое e (к примеру 3, если оно взаимно простое с ϕ(N)) и потом по нему считается d.</div><div><br /></div><div>N и e вместе - публичный ключ</div><div>d - приватный ключ</div><div><br /></div><div>c = m^e (mod N) - зашифрованное сообщение.</div><div><br /></div><div>m = c^d (mod N) - расшифрованное сообщение.</div><div><br /></div><div>В качестве примера лучше всего взять p=3 q=11</div><div><br /></div><div><u>Док-во</u></div><div><u><br /></u></div><div><img src="paste-62457414418434.jpg" /></div><div><img src="paste-62637803044866.jpg" /></div><div><br /></div>
1448977946132	1448816860355	2 самых важных (для курса CS70) свойства полиномов	<img src="paste-63823214018562.jpg" /><div><br /></div>
1448978412400	1448816860355	Полиномы Лагранжа. Общая идея и пример с 3 точками и параболой	1. Для координаты x каждой точки находим полином, который равен 0 во всех остальных точках и равен 1 в x.<div>2. Складываем все эти полиномы.</div><div><br /></div><div>Пример:</div><div><br /></div><div><img src="paste-64527588655106.jpg" /></div><div><br /></div>
1448978674445	1448816860355	Доказать, что по n точкам можно найти ровно 1 полином степени &lt;= n-1	<img src="paste-65365107277826.jpg" /><div><br /></div>
1448979525167	1448816860355	Разделить столбиком произвольный полином 3 степени на полином 1 степени	Пример:<div><br /></div><div><img src="paste-65893388255234.jpg" /></div>
1448979623098	1448816860355	Доказать, что полином степени n имеет не более n вещественных корней	<img src="paste-48305497178114.jpg" />
1448979776015	1448816860355	Построить график любой параболы по модулю, равному ближайшему простому числу к номеру дня недели + 1 и проверить кол-во корней	Должно быть &lt;=2
1448979934896	1448816860355	Построить график любых 2 прямых по модулю N, равному ближайшему простому числу к (день недели + 3), и проверить свойства. Коэфициенты у прямых - тоже числа по модулю N. Т.е. от 0 до N (не включая N).	Должны быть биекциями и пересекаться в максимум 1 точке. При этом чтобы прямые пересеклись, они не должны быть параллельным и точка пересечения должна быть целочисленной.
1448980091193	1448816860355	Сколько может быть полиномов степени (не более) n по модулю m?	m^(n+1)<div><br /></div><div>n+1 коэффициент, для каждого m вариантов</div>
1448980190297	1448816860355	Объяснить принцип Secret Sharing	<img src="paste-777389080578.jpg" /><div><img src="paste-790273982466.jpg" /></div><div><img src="paste-846108557314.jpg" /></div><div><img src="paste-957777707010 (1).jpg" /></div>
1448986549937	1448816860355	Объяснить принцип Error correcting codes для потерь и искажений. Для искажений - только число пакетов и название алгоритма.	Допустим, нам надо передать n пакетов (каждый из которых, очевидно, можно представить в виде целого числа). Тогда все эти n-пакетов можно описать в виде уникального полинома по модулю некого произвольного N &gt; n. Причем полином будет иметь степень &lt;= n-1.<div><br /></div><div>1. Потеря пакетов</div><div><br /></div><div>Если мы теряем не более k из n пакетов, то потерю можно компенсировать, добавив к n еще k пакетов. Т.к. в сумме все равно дойдет не менее n пакетов, по ним можно будет восстановить полином, а уже по нему - все потерянные пакеты.</div><div><br /></div><div>2. Изменение (искажение) пакетов<br /><div><br /></div><div>Теперь допустим, что не более k пакетов меняются, т.е. вместо исходного содержат произвольное число.</div></div><div><br /></div><div>Отправим n + 2k пакетов, из которых, очевидно, n + k будут не искажены.</div><div><br /></div><div>По этим n + 2k пакетов можно найти исходный полином. Подробнее см. 9 лекцию, алгоритм&nbsp;Berlekamp–Welch</div>
1448988259254	1448816860355	Правило суммы и правило произведения в комбинаторике (+ в виде дерева)	<img src="paste-74805445394434.jpg" /><div><br /></div><div>Правило произведения удобно представить в виде дерева для удобства решения задач</div><div><br /></div><div><img src="paste-15367392985090.jpg" /></div><div><br /></div><div>Здесь у первого события 2 исхода, у второго - 2, у третьего - 3. Итого 2х2х3=12.</div><div>Кол-во исходов = кол-во листьев.</div>
1448988511296	1448816860355	Комбинаторные формулы (4 шт с выводом)	<img src="paste-75037373628418.jpg" /><div><br /></div><div>вывод в Хаггарти с.125.</div>
1448988762031	1448816860355	Как установить, что 2 бесконечных множества имеют одинаковые мощности?	Найти биекцию между ними
1448992173392	1448816860355	Доказать счетность множества целых чисел	Существует биекция (x - натуральное):<div><br /><div><img src="paste-75677323755522.jpg" /></div></div>
1448992351387	1448816860355	Как доказать биективность функции f: A -&gt; B ?	1. Доказать инъективность. Т.е. показать, что каждому значению f соответствует ровно 1 значение a.<div><br /></div><div>2. Доказать сюръективность. Т.е показать, что что каждому элементу B соответствует значение f(a)</div>
1448992566454	1448816860355	Какие из множеств N, Z, Q, R счетны?	N, Z, Q
1448992714487	1448816860355	Доказать счетность множества рациональных чисел	<div>Каждое рациональное число можно представить в виде дроби a/b, где a и b - целые и b != 0.</div><div>И соответственно, можно построить такую биекцию:</div><div><br /></div><img src="Selection_049.png" /><div><br /></div><div><br /></div>
1448992933103	1448816860355	Доказать, что число полиномов конечно степени счетно	Полином степени n определяется n+1 коэффициентами.<div><br /></div><div>Соответственно, каждому полиному можно поставить в соответствие уникальное число, в котором каждый коэффициент будет записан как двоичное число, а между ними будут стоять цифры 2.</div><div><br /></div><div><img src="paste-77781857730562.jpg" /></div>
1448993253273	1448816860355	Доказать, что множество действительных чисел несчетно	От противного. Допустим, есть биекция:<div><br /></div><div><img src="paste-78164109819906.jpg" /></div><div><br /></div><div>Тогда можно выписать все действительные числа таким образом:</div><div><br /></div><div><img src="paste-78185584656386.jpg" /></div><div><br /></div><div>Далее в каждом числе прибавим 2 по модулю 10 к цифре, стоящей на n+1 месте после запятой и составим число из этих цифр.</div><div>В данном примере, 0.7691... . Это число будет отличаться от всех выписанных, т.к. для любого из чисел отличается цифра, стоящая на n+1 месте после запятой.</div><div><br /></div><div>Таким образом, множество несчетно.</div>
1448993785668	1448816860355	Утверждения "Все критяне лжецы"&nbsp;(сказал критянин)&nbsp; "Данное высказывание ложно", "Я брею всех мужчин, кроме тех, что бреются сами". Что истинно, что ложно, что парадокс?	"Все критяне лжецы" (сказал критянин) &nbsp;- ложно<div>"Данное высказывание ложно" - парадокс</div><div>"Я брею всех мужчин, кроме тех, что бреются сами" - парадокс</div>
1449125356918	1448816860355	Что такое Quine?	Программа, которая печатает свой собственный код (ничего не принимая на вход)<div><br /></div><div><img src="paste-631360192514.jpg" /></div><div><br /></div><div>Пример на Python</div><div><br /></div><div><img src="paste-23922967838722.jpg" /></div><div><br /></div>
1449125640506	1448816860355	Доказать, что нельзя написать программу, которая тестирует другие программы на бесконечные циклы при произвольных входных данных<div><br /></div><div>Параллель с доказательством диагонализацией</div>	<img src="paste-893353197570.jpg" /><div><br /></div><div>Параллель с диагонализацией</div><div><br /></div><div><img src="paste-4999341932546.jpg" /></div><div><br /></div><div><img src="paste-5677946765314.jpg" /></div><div><br /></div>
1449125937130	1448816860355	Какие свойства программы нельзя установить тестированием? (5 примеров)	Есть ли бесконечный цикл при произвольных входных данных<div>Выводит ли она что-нибудь</div><div>Исполняется ли определенная строка кода</div><div>Одинаков ли вывод двух программ</div><div>Является ли программа вирусом</div>
1449126133655	1448816860355	Сформулировать теорему Гёделя о неполноте + идея доказательства<div><br /></div><div>Простое доказательство сведением к Halting Problem</div>	Либо формальная арифметика содержит противоречия (inconsistent), либо в ней существует невыводимая и неопровержимая формула&nbsp;(incomplete).<div><br /></div><div>Противоречие - возможность доказать одновременно A и ~A.</div><div><br /></div><div><img src="paste-6403796238338.jpg" /></div><div><br /></div><div><img src="paste-15122579849218.jpg" /></div>
1449153651871	1448816860355	Сколько подмножеств имеет k-элементное множество? Ответ вывести	<img src="paste-32268089294850.jpg" />
1449247093864	1448816860355	Доказать, что в связном графе с n вершинами не меньше n − 1 рёбер	<div>Будем добавлять рёбра по одному. Вначале нет ни одного ребра, и есть</div><div>n связных компонент (каждая вершина — своя компонента). Добавление одного ребра</div><div>либо не меняет числа компонент (если это ребро соединяет две вершины одной компонен-</div><div>ты), либо уменьшает это число на единицу (если ребро соединяет две вершины разных</div><div>компонент, то эти компоненты сливаются в одну). В конце — когда все рёбра добавлены и</div><div>получился связный граф — у нас только одна связная компонента. Значит, число связных</div><div>компонент уменьшалось не меньше n − 1 раз.</div>
1449247129270	1448816860355	Доказать, что у дерева всегда есть вершина степени 1 (такая вершина называется висячей)	Рассмотрим произвольную вершину дерева и пойдем по любому выходящему из нее ребру в другую вершину. Если из новой вершины больше ребер не выходит, то мы остаёмся в ней. В противном случае идём дальше&nbsp;по любому ребру, которое еще не проходили. В этом обходе мы никогда не сможем попасть в вершину, в которой уже побывали: это означало бы наличие цикла. Так как у графа конечное число вершин, то наш обход когда-нибудь закончится. Но закончиться он может только в висячей<span class="Apple-tab-span" style="white-space: pre"> </span>вершине.
1449471601676	1448816860355	Мощность объединения 3 множеств (сами множества могут пересекаться)	<img src="paste-687194767362.jpg" /><div><br /></div>
1449471699507	1448816860355	Бином Ньютона + доказательство	<img src="paste-858993459202.jpg" /><div><br /></div>
1449472375553	1448816860355	Рекурсивная формула треугольника Паскаля + построить 6 строк	<img src="paste-1030792151042.jpg" /><div><br /></div><div><img src="paste-1043677052930.jpg" /></div><div><br /></div>
1449472871410	1448816860355	Выборочное пространство и событие - опр	<img src="paste-1335734829058.jpg" /><div><br /></div>
1449472959074	1448816860355	Вероятность - опр	<img src="paste-1417339207682.jpg" />
1449473032863	1448816860355	Теорема о перестановках + пример со словом "Колобок"	<img src="paste-1833951035394.jpg" /><div><br /></div><div>Колобок:</div><div><br /></div><div><img src="paste-1889785610242.jpg" /></div><div><img src="paste-1928440315906.jpg" /></div><div><br /></div>
1449474293766	1448816860355	Мультиномиальные коэффициенты - формула	<img src="paste-2031519531010.jpg" /><div><br /></div>
1449474385745	1448816860355	Кол-во разбиения множества на m подмножеств - формула	<img src="paste-2177548419074.jpg" />
1449474817745	1448816860355	Принцип Дирихле	<img src="paste-4934917423106.jpg" /><div><br /></div><div>Проще говоря</div><div><br /></div><div><img src="paste-4947802324994.jpg" /></div><div><br /></div>
1449474937294	1448816860355	Вероятностная функция - опр	<img src="paste-5136780886018.jpg" />
1449478161387	1448816860355	Условная вероятность - опр. Показать на диаграмме Венна	<img src="paste-5321464479746.jpg" /><div><br /></div><div><img src="paste-5377299054594.jpg" /></div><div><br /></div>
1449478376915	1448816860355	Чему равно &nbsp;<img src="paste-5570572582914.jpg" />&nbsp;?	<img src="paste-5592047419394.jpg" />
1449478611164	1448816860355	Независимое (от некого A) событие - опр	<img src="paste-5785320947714.jpg" />
1449479065082	1448816860355	Случайная величина - опр и пример	<img src="paste-6154688135170.jpg" />
1449479228163	1448816860355	Математическое ожидание - опр и пример	<img src="paste-6339371728898.jpg" />
1449479396115	1448816860355	3 основных свойства мат.ожидания	<img src="paste-6545530159106.jpg" />
1450622012123	1448816860355	Почему 2 основных для данного курса свойства полиномов (максимальное кол-во корней и возможностью провести ровно 1 полином степени не более n через n+1 точек) сохраняются для полиновом по модулю N, где N - простое число? Сохраняются ли они для натуральных и целых чисел? Почему?	Для арифметики по модулю N (где N - простое) сохраняются, т.к. в доказательствах мы использовали только операции сложения, вычитания, умножения, деления, которые также работают и замкнуты на множестве чисел по модулю N.<div><br /></div><div>Отдельно стоит отметить операцию деления, для которой важно, чтобы N было именно простым. Если N составное, то не для каждого числа по модулю N есть обратное. Т.е. операция деления определена не всегда и соответственно, свойства полиномов не соблюдаются.</div><div><br /></div><div>Та же проблема есть в случае целых и натуральных чисел. На этих множествах операция деления НЕ замкнута. Соответственно, свойства не работают.</div>
1451483140251	1448816860355	Вывести вероятность выпадания r орлов, если n раз бросить монету, у которой вероятность выпадания орла равна p.<div><br /></div><div>Пример применения этой задачи на практике.</div>	<img src="paste-631360192514 (2).jpg" />
1451483324638	1448816860355	Посчитать вероятность того, что&nbsp;<div>- при броске 2 кубиков выпадет 10 или больше</div><div>- хотя бы на 1 кубике выпадет 6</div>	<img src="paste-725849473026.jpg" /><div><br /></div><div>Подсчитать элементарные события можно, нарисовав таблицу 6 на 6 со всем возможными элементарными событиями. Или через комбинаторные формулы.</div>
1451483574440	1448816860355	Посчитать вероятность того, что при раздаче 5 карт из 52, все карты будут 1 масти (флэш)	<img src="paste-1022202216450.jpg" /><div><img src="paste-1035087118338.jpg" /></div>
1451483721999	1448816860355	Задача мячей и корзин (Balls and bins). Сформулировать, решить.<div>Пример применения в реальной жизни.</div>	<img src="paste-1236950581250 (1).jpg" />
1451483965217	1448816860355	Парадокс дней рождения. Сформулировать, решить.	<img src="paste-1967095021570.jpg" /><div><img src="paste-1979979923458.jpg" /></div>
1451484146488	1448816860355	Парадокс Монти Холла. Сформулировать проблему, решить ее.	<img src="paste-2065879269378.jpg" /><div><br /></div><div><img src="paste-2113123909634.jpg" /></div><div><br /></div>
1451484289071	1448816860355	4 шага решения любой задачи, связанной с вероятностью	<img src="paste-2267742732290.jpg" />
1451484352294	1448816860355	Привести пример зависимых и независимых событий (монетка и колода карт)	<img src="paste-2370821947394.jpg" />
1451484485330	1448816860355	Из колоды, состоящей из 52 карт, вытащили 2 карты. Посчитать вероятность того, что вторая карта - туз, при условии, что первая карта - тоже туз.	<img src="paste-5136780886018 (1).jpg" />
1451484784370	1448816860355	3 мяча случайным образом раскидали по 3 корзинам. Посчитать вероятность того, что вторая корзина пуста, если известно, что первая корзина пуста.	<img src="paste-5763846111234.jpg" /><div><br /></div><div><img src="paste-5789615915010.jpg" /></div>
1451485018453	1448816860355	Байесовский вывод (Bayesian Inference) - определение, применение в практических приложениях.<div><br /></div><div>Вывод теоремы Байеса и закона сложения вероятностей на примере медицинского теста.</div>	Байесовский вывод — статистический вывод, в котором наблюдение используются, чтобы вывести вероятность того, что гипотеза может быть верной.<div><br /></div><div>Т.е. у нас изначально есть вероятность события A. Потом происходит событие B. И нам нужно "обновить вероятность", посчитав P(A|B) и заменить этой вероятностью исходную.</div><div><br /></div><div>Допустим, событие A - у пациента есть рак. До сдачи анализов она очень мала и равна вероятности наличия рака у произвольно выбранного человека. Потом происходит событие B - у пациента находят пятно на томограмме. После этого вероятность рака равна P(A|B) и она значительно выше.</div><div><br /></div><div>Байесовский вывод - вывод вероятности P(A|B) из P(A). Очевидно, с использованием других необходимых вероятностей, связанных с B.</div><div><br /></div><div><u>Пример медицинского теста</u></div><div><u><br /></u></div><div><img src="paste-6923487281154.jpg" /></div><div><br /></div><div><img src="paste-6979321856002.jpg" /></div><div><br /></div><div><img src="paste-7146825580546.jpg" /></div><div><br /></div><div>(1) - Теорема Байеса</div><div>(2) - закон сложения вероятностей</div><div><br /></div>
1451486479151	1448816860355	Для чего используется теорема Байеса?<div>Для чего используется закон сложения вероятностей?</div>	<img src="paste-7786775707650.jpg" />
1451486562852	1448816860355	<img src="paste-8216272437250.jpg" />	<img src="paste-8229157339138.jpg" /><div><img src="paste-8242042241026.jpg" /></div>
1451486606671	1448816860355	<img src="paste-8693013807106.jpg" />	<img src="paste-8748848381954.jpg" />
1451486776937	1448816860355	Независимость, взаимная независимость, попарная независимость. Связь между этими понятиями. Отсутствие эквивалентности и контрпример.	<div><img src="paste-9998683865090.jpg" /></div><div><br /></div><div><img src="paste-10063108374530.jpg" /></div>
1451487008900	1448816860355	Правило произведения вероятностей (product rule, chain rule). Формулировка, доказательство.	<img src="paste-10728828305410.jpg" />
1451487131339	1448816860355	Показать применение правила произведения вероятностей на примерах:<div>- выпадение орла 3 раза подряд</div><div>- проблема Монти Холла&nbsp;</div><div>(вероятность того, что гость выбрал первую дверь, приз за второй, а ведущий открыл третью)</div><div>- вероятность флэша (5 карт 1 масти) для колоды из 52 карт</div>	<img src="paste-11312943857666.jpg" /><div><br /></div><div><img src="paste-11325828759554.jpg" /></div><div><br /></div><div><img src="paste-11398843203586.jpg" /></div><div><br /></div>
1451487395349	1448816860355	Формула вероятности объединения n событий. Частный случай для n=3.<div><br /></div><div>Следствия формулы.</div>	<img src="paste-12068858101762.jpg" /><div><br /></div><div><img src="paste-12090332938242.jpg" /></div><div><br /></div><div><img src="paste-12103217840130.jpg" /></div><div><br /></div>
